id,text
067.jpeg,Claidroid
067.jpeg,Technologies
067.jpeg,Pvt
067.jpeg,Ltd
067.jpeg,CTPL/Internship/Comp/@1
067.jpeg,20231579
067.jpeg, 
068.jpeg, 
068.jpeg,Google
068.jpeg,Cloud
068.jpeg,COURSE
068.jpeg,CERTIFICATE
068.jpeg,Jan
068.jpeg,"8,"
068.jpeg,2021
068.jpeg,Priyanshu
068.jpeg,Singh
068.jpeg,has
068.jpeg,successfully
068.jpeg,completed
068.jpeg,Essential
068.jpeg,Google
068.jpeg,Cloud
068.jpeg,Infrastructure:
068.jpeg,Core
068.jpeg,Services
068.jpeg,an
068.jpeg,online
068.jpeg,non-credit
068.jpeg,course
068.jpeg,authorized
068.jpeg,by
068.jpeg,Google
068.jpeg,Cloud
068.jpeg,and
068.jpeg,offered
068.jpeg,through
068.jpeg,Coursera
068.jpeg, 
068.jpeg,Verify
068.jpeg,at
068.jpeg,Coursera
068.jpeg,has
068.jpeg,confirmed
068.jpeg,the
068.jpeg,identity
068.jpeg,of
068.jpeg,this
068.jpeg,individual
068.jpeg,and
068.jpeg,their
068.jpeg,participation
068.jpeg,in
068.jpeg,the
068.jpeg,course.
068.jpeg, 
068.jpeg, 
068.jpeg, 
068.jpeg, 
068.jpeg, 
068.jpeg, 
068.jpeg, 
068.jpeg, 
069.jpeg,Mastek*@
069.jpeg,Trust.
069.jpeg,Value.
069.jpeg,Velocity
069.jpeg,Sf
069.jpeg,SEASON
069.jpeg,8
069.jpeg,THIS
069.jpeg,CERTIFICATE
069.jpeg,IS
069.jpeg,AWARDED
069.jpeg,TO
069.jpeg,Arya
069.jpeg,Parikh
069.jpeg,FINALIST
069.jpeg,(Nov
069.jpeg,22
069.jpeg,-
069.jpeg,Apr
069.jpeg,23)
069.jpeg,QL-
069.jpeg,Hiral
069.jpeg,Chandrana
069.jpeg,Global
069.jpeg,Chief
069.jpeg,Executive
069.jpeg,"Officer,"
069.jpeg,Mastek
069.jpeg,LTD.
069.jpeg, 
069.jpeg,   
070.jpeg,Certificate
070.jpeg,no:
070.jpeg,UC-ed1f64fa-77d7-4b89-ba27-480cb6db171d
070.jpeg,U
070.jpeg,a
070.jpeg,e
070.jpeg,mM
070.jpeg,Certificate
070.jpeg,url:
070.jpeg,ude.my/UC-ed1f64fa-77d7-4b89-ba27-480cb6dbi71d
070.jpeg,Reference
070.jpeg,Number:
070.jpeg,0004
070.jpeg,CERTIFICATE
070.jpeg,OF
070.jpeg,COMPLETION
070.jpeg,Excel
070.jpeg,Automation
070.jpeg,Using
070.jpeg,Python
070.jpeg,Instructors
070.jpeg,Mayank
070.jpeg,Rasu
070.jpeg,Priyanshu
070.jpeg,Singh
070.jpeg,Date
070.jpeg,Sept.
070.jpeg,"11,"
070.jpeg,2023
070.jpeg,Length
070.jpeg,8
070.jpeg,total
070.jpeg,hours
071.jpeg,Ors
071.jpeg,SOMAIYA
071.jpeg,|
071.jpeg,=
071.jpeg,T
071.jpeg,The
071.jpeg,Institution
071.jpeg,of
071.jpeg,s
071.jpeg,VIDYAVIHAR
071.jpeg,Engineering
071.jpeg,and
071.jpeg,Technology
071.jpeg,“ye
071.jpeg,iS
071.jpeg,K
071.jpeg,J
071.jpeg,Somaiya
071.jpeg,Institute
071.jpeg,of
071.jpeg,Technology
071.jpeg,Participation
071.jpeg,Certificate
071.jpeg,oF
071.jpeg,Arya
071.jpeg,Nitish
071.jpeg,Parikh
071.jpeg,has
071.jpeg,participated
071.jpeg,in
071.jpeg,National
071.jpeg,Level
071.jpeg,Poster
071.jpeg,cum
071.jpeg,Project
071.jpeg,Competition
071.jpeg,“KJSIT-IET-INTECH
071.jpeg,2K23”
071.jpeg,organized
071.jpeg,by
071.jpeg,K
071.jpeg,J
071.jpeg,Somaiya
071.jpeg,Institute
071.jpeg,of
071.jpeg,"Technology,"
071.jpeg,"Sion,"
071.jpeg,Mumbai
071.jpeg,in
071.jpeg,association
071.jpeg,with
071.jpeg,The
071.jpeg,Institution
071.jpeg,of
071.jpeg,Engineering
071.jpeg,and
071.jpeg,"Technology,"
071.jpeg,Mumbai
071.jpeg,Local
071.jpeg,Network
071.jpeg, 
071.jpeg,on
071.jpeg,March
071.jpeg,"25,"
071.jpeg,2023
071.jpeg,pee
071.jpeg,Mr.
071.jpeg,Vikrant
071.jpeg,Sankhe
071.jpeg,Dr.
071.jpeg,Sunita
071.jpeg,Patil
071.jpeg,Dr.
071.jpeg,Suresh
071.jpeg,Ukarande
071.jpeg,"Chairman,"
071.jpeg,IET
071.jpeg,Mumbai
071.jpeg,LN
071.jpeg,Vice
071.jpeg,"Principal,"
071.jpeg,KJSIEIT
071.jpeg,"Principal,"
071.jpeg,KJSIEIT
071.jpeg, 
072.jpeg,Certificate
072.jpeg,of
072.jpeg,Participation
072.jpeg,This
072.jpeg,is
072.jpeg,to
072.jpeg,certify
072.jpeg,that
072.jpeg,Priyanshu
072.jpeg,Singh
072.jpeg,of
072.jpeg,team
072.jpeg,"Code_2.0,"
072.jpeg,Chandigarh
072.jpeg,Engineering
072.jpeg,College
072.jpeg,"(CEC),"
072.jpeg,Mohali
072.jpeg,participated
072.jpeg,in
072.jpeg,Round
072.jpeg,1
072.jpeg,of
072.jpeg,the
072.jpeg,Engineering
072.jpeg,Campus
072.jpeg,"Challenge,"
072.jpeg,Flipkart
072.jpeg,GRiD
072.jpeg,2.0.
072.jpeg,Ist
072.jpeg,July
072.jpeg,2020
072.jpeg,Date
072.jpeg,Kalyan
072.jpeg,Krishnamurthy
072.jpeg,CEO
072.jpeg,|
072.jpeg,Flipkart
072.jpeg, 
073.jpeg,CERTIFICATE
073.jpeg,OF
073.jpeg,APPRECIATION
073.jpeg,This
073.jpeg,is
073.jpeg,to
073.jpeg,certify
073.jpeg,that
073.jpeg,Vatsal
073.jpeg,Gandhi
073.jpeg,had
073.jpeg,contributed
073.jpeg,in
073.jpeg,“Sprint”
073.jpeg,conducted
073.jpeg,by
073.jpeg,Google
073.jpeg,Developer
073.jpeg,Student
073.jpeg,Club
073.jpeg,K.J.
073.jpeg,Somaiya
073.jpeg,Institute
073.jpeg,of
073.jpeg,Technology
073.jpeg,on
073.jpeg,21st
073.jpeg,January
073.jpeg,","
073.jpeg,2023
073.jpeg,Manasvi
073.jpeg,Shetty
073.jpeg,GDSC
073.jpeg,Lead
073.jpeg,Date
073.jpeg,of
073.jpeg,Issue:
073.jpeg,22nd
073.jpeg,January
073.jpeg,2023
073.jpeg,Google
073.jpeg,Developer
073.jpeg,Student
073.jpeg,Clubs
073.jpeg,K.J.
073.jpeg,Somaiya
073.jpeg,Institute
073.jpeg,of
073.jpeg,Technology
073.jpeg, 
073.jpeg,a
073.jpeg,pee
073.jpeg,yea
073.jpeg,ome
073.jpeg, 
073.jpeg, 
074.jpeg,a
074.jpeg,(ies
074.jpeg,(otis
074.jpeg,IEEE
074.jpeg,CS
074.jpeg,DAY
074.jpeg,2020
074.jpeg,"KONGU,"
074.jpeg,COLEGE
074.jpeg,IEEE
074.jpeg,Student
074.jpeg,Branch-29741
074.jpeg, 
074.jpeg, 
074.jpeg,  
074.jpeg,   
074.jpeg, 
074.jpeg,   
074.jpeg, 
074.jpeg,    
074.jpeg,  
074.jpeg,Certificate
074.jpeg,of
074.jpeg,Participation
074.jpeg,4
074.jpeg,This
074.jpeg,is
074.jpeg,to
074.jpeg,certify
074.jpeg,that
074.jpeg,©
074.jpeg,Priyanshu
074.jpeg,Singh
074.jpeg,who
074.jpeg,has
074.jpeg,actively
074.jpeg,participated
074.jpeg,in
074.jpeg,the
074.jpeg,series
074.jpeg,of
074.jpeg,three
074.jpeg,webinars
074.jpeg,“FUTURE
074.jpeg,AHEAD”
074.jpeg,organised
074.jpeg,by
074.jpeg,IEEE
074.jpeg,KEC
074.jpeg,SB
074.jpeg,from
074.jpeg,May
074.jpeg,2020
074.jpeg,to
074.jpeg,16%
074.jpeg,May
074.jpeg,2020.
074.jpeg,>
074.jpeg,©0
074.jpeg,Ds
074.jpeg,IEEE
074.jpeg,PES
074.jpeg,Staff
074.jpeg,Coordinator
074.jpeg,IEEE
074.jpeg,SB
074.jpeg,Counselor
074.jpeg,Dr.
074.jpeg,N.
074.jpeg,Nithyavathy
074.jpeg,N
074.jpeg,\
074.jpeg,CEM
074.jpeg,LX
074.jpeg,KK
074.jpeg,VY
075.jpeg,Ginyard
075.jpeg,International
075.jpeg,co.
075.jpeg,CERTIFICATE
075.jpeg,OF
075.jpeg,PARTICIPATION
075.jpeg,This
075.jpeg,certificate
075.jpeg,is
075.jpeg,proudly
075.jpeg,awarded
075.jpeg,to
075.jpeg,NWVurad
075.jpeg,CY
075.jpeg,laser
075.jpeg,We
075.jpeg,appreciate
075.jpeg,your
075.jpeg,tireless
075.jpeg,"dedication,"
075.jpeg,commitment
075.jpeg,and
075.jpeg,high
075.jpeg,spirits.
075.jpeg,In
075.jpeg,carrying
075.jpeg,out
075.jpeg,this
075.jpeg,"feat,"
075.jpeg,you
075.jpeg,have
075.jpeg,shown
075.jpeg,great
075.jpeg,excellence
075.jpeg,and
075.jpeg,brilliance.
075.jpeg,Itsuki
075.jpeg,Takahashi
075.jpeg,Shawn
075.jpeg,Garcia
075.jpeg, 
076.jpeg,<>
076.jpeg,<>
076.jpeg,GDG
076.jpeg,Cloud
076.jpeg,India
077.jpeg, 
077.jpeg,I
077.jpeg,project
077.jpeg,Rik
077.jpeg,©
077.jpeg,TE
077.jpeg,Mar
077.jpeg,"30,"
077.jpeg,2023
077.jpeg,Devansh
077.jpeg,Amit
077.jpeg,Vora
077.jpeg,has
077.jpeg,successfully
077.jpeg,completed
077.jpeg,Introduction
077.jpeg,to
077.jpeg,Basic
077.jpeg,Game
077.jpeg,Development
077.jpeg,using
077.jpeg,Scratch
077.jpeg,an
077.jpeg,online
077.jpeg,non-credit
077.jpeg,project
077.jpeg,authorized
077.jpeg,by
077.jpeg,Coursera
077.jpeg,Project
077.jpeg,Network
077.jpeg,and
077.jpeg,offered
077.jpeg,through
077.jpeg,Coursera
077.jpeg, 
077.jpeg, 
077.jpeg, 
077.jpeg, 
077.jpeg, 
077.jpeg, 
077.jpeg, 
077.jpeg, 
077.jpeg,Stacey
077.jpeg,Shanklin-Langford
077.jpeg,Subject
077.jpeg,Matter
077.jpeg,Expert
077.jpeg,Freedom
077.jpeg,Learning
077.jpeg,Group
077.jpeg,Verify
077.jpeg,at:
077.jpeg,https://coursera.
077.jpeg,org/verify/KZMZQEF28LKW
077.jpeg,Coursera
077.jpeg,has
077.jpeg,confirmed
077.jpeg,the
077.jpeg,identity
077.jpeg,of
077.jpeg,this
077.jpeg,individual
077.jpeg,and
077.jpeg,their
077.jpeg, 
077.jpeg,participation
077.jpeg,in
077.jpeg,the
077.jpeg,project.
077.jpeg, 
077.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg,UNIVERSITY
078.jpeg,OF
078.jpeg,MICHIGAN
078.jpeg,07/05/2019
078.jpeg,Priyanshu
078.jpeg,Singh
078.jpeg,has
078.jpeg,successfully
078.jpeg,completed
078.jpeg,Programming
078.jpeg,for
078.jpeg,Everybody
078.jpeg,(Getting
078.jpeg,Started
078.jpeg,with
078.jpeg,Python)
078.jpeg,an
078.jpeg,online
078.jpeg,non-credit
078.jpeg,course
078.jpeg,authorized
078.jpeg,by
078.jpeg,University
078.jpeg,of
078.jpeg,Michigan
078.jpeg,and
078.jpeg,offered
078.jpeg,through
078.jpeg,Coursera
078.jpeg,Charles
078.jpeg,Severance
078.jpeg,Clinical
078.jpeg,"Professor,"
078.jpeg,School
078.jpeg,of
078.jpeg,Information
078.jpeg,University
078.jpeg,of
078.jpeg,Michigan
078.jpeg,COURSE
078.jpeg,CERTIFICATE
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg,Verify
078.jpeg,at
078.jpeg,coursera.org/verify/QMH63M2BGZWQ
078.jpeg,Coursera
078.jpeg,has
078.jpeg,confirmed
078.jpeg,the
078.jpeg,identity
078.jpeg,of
078.jpeg,this
078.jpeg,individual
078.jpeg,and
078.jpeg,their
078.jpeg,participation
078.jpeg,in
078.jpeg,the
078.jpeg,course.
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
078.jpeg, 
079.jpeg, 
079.jpeg, 
079.jpeg,coursera
079.jpeg,|
079.jpeg,project
079.jpeg,|
079.jpeg,GATE
079.jpeg,network
079.jpeg,Mar
079.jpeg,"30,"
079.jpeg,2023
079.jpeg,Devansh
079.jpeg,Amit
079.jpeg,Vora
079.jpeg,has
079.jpeg,successfully
079.jpeg,completed
079.jpeg,Car
079.jpeg,Transport
079.jpeg,App
079.jpeg,in
079.jpeg,Figma
079.jpeg,an
079.jpeg,online
079.jpeg,non-credit
079.jpeg,project
079.jpeg,authorized
079.jpeg,by
079.jpeg,Coursera
079.jpeg,Project
079.jpeg,Network
079.jpeg,and
079.jpeg,offered
079.jpeg,through
079.jpeg,Coursera
079.jpeg, 
079.jpeg, 
079.jpeg,Crna
079.jpeg,Co
079.jpeg,Emma
079.jpeg,Moore
079.jpeg,UI/UX
079.jpeg,Product
079.jpeg,Instructor
079.jpeg,Product
079.jpeg,Design
079.jpeg,Verify
079.jpeg,at:
079.jpeg,https://coursera.
079.jpeg,org/verify/FJ4C
079.jpeg,NHUYLCAW
079.jpeg,Coursera
079.jpeg,has
079.jpeg,confirmed
079.jpeg,the
079.jpeg,identity
079.jpeg,of
079.jpeg,this
079.jpeg,individual
079.jpeg,and
079.jpeg,their
079.jpeg,participation
079.jpeg,in
079.jpeg,the
079.jpeg,project.
079.jpeg, 
079.jpeg, 
079.jpeg, 
079.jpeg, 
079.jpeg, 
079.jpeg, 
079.jpeg, 
079.jpeg, 
079.jpeg, 
079.jpeg, 
080.jpeg, 
080.jpeg,9
080.jpeg,Forage
080.jpeg,Inspiring
080.jpeg,and
080.jpeg,empowering
080.jpeg,future
080.jpeg,professionals
080.jpeg,Priyanshu
080.jpeg,Singh
080.jpeg,Engineering
080.jpeg,Virtual
080.jpeg,Program
080.jpeg,Certificate
080.jpeg,of
080.jpeg,Completion
080.jpeg,January
080.jpeg,"23rd,"
080.jpeg,2021
080.jpeg,Over
080.jpeg,the
080.jpeg,period
080.jpeg,of
080.jpeg,January
080.jpeg,"2021,"
080.jpeg,Priyanshu
080.jpeg,Singh
080.jpeg,has
080.jpeg,completed
080.jpeg,practical
080.jpeg,task
080.jpeg,modules
080.jpeg,in:
080.jpeg,Crack
080.jpeg,leaked
080.jpeg,password
080.jpeg,database
080.jpeg,Ma
080.jpeg,br.
080.jpeg,Phil
080.jpeg,J.
080.jpeg,Venables
080.jpeg,Global
080.jpeg,Chief
080.jpeg,Information
080.jpeg,Security
080.jpeg,Officer
080.jpeg,Enrolment
080.jpeg,Verification
080.jpeg,Code
080.jpeg,Xxsvw8uxc3aKEzD3x
080.jpeg,|
080.jpeg,User
080.jpeg,Verification
080.jpeg,Code
080.jpeg,MYtySkB88A2qKkFfm
080.jpeg,|
080.jpeg,Issued
080.jpeg,by
080.jpeg,Forage
080.jpeg, 
080.jpeg, 
080.jpeg,Tom
080.jpeg,Brunskill
080.jpeg,"CEO,"
080.jpeg,Co-Founder
080.jpeg,of
080.jpeg,Forage
081.jpeg, 
081.jpeg,I
081.jpeg,project
081.jpeg,network
081.jpeg,Jul
081.jpeg,"5,"
081.jpeg,2022
081.jpeg,Utkarsha
081.jpeg,Mokashi
081.jpeg,has
081.jpeg,successfully
081.jpeg,completed
081.jpeg,Introduction
081.jpeg,to
081.jpeg,Basic
081.jpeg,Game
081.jpeg,Development
081.jpeg,using
081.jpeg,Scratch
081.jpeg,an
081.jpeg,online
081.jpeg,non-credit
081.jpeg,project
081.jpeg,authorized
081.jpeg,by
081.jpeg,Coursera
081.jpeg,Project
081.jpeg,Network
081.jpeg,and
081.jpeg,offered
081.jpeg,through
081.jpeg,Coursera
081.jpeg, 
081.jpeg, 
081.jpeg, 
081.jpeg, 
081.jpeg, 
081.jpeg, 
081.jpeg, 
081.jpeg, 
081.jpeg,Stacey
081.jpeg,Shanklin-Langford
081.jpeg,Subject
081.jpeg,Matter
081.jpeg,Expert
081.jpeg,Freedom
081.jpeg,Learning
081.jpeg,Group
081.jpeg,Verify
081.jpeg,at:
081.jpeg,https://coursera.org/verify/ETT7JWF47B5H
081.jpeg,Coursera
081.jpeg,has
081.jpeg,confirmed
081.jpeg,the
081.jpeg,identity
081.jpeg,of
081.jpeg,this
081.jpeg,individual
081.jpeg,and
081.jpeg,their
081.jpeg,participation
081.jpeg,in
081.jpeg,the
081.jpeg,project.
081.jpeg, 
081.jpeg, 
081.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg,COURSE
082.jpeg,CERTIFICATE
082.jpeg,Google
082.jpeg,Cloud
082.jpeg,Dec
082.jpeg,"31,"
082.jpeg,2020
082.jpeg,Priyanshu
082.jpeg,Singh
082.jpeg,has
082.jpeg,successfully
082.jpeg,completed
082.jpeg,Essential
082.jpeg,Google
082.jpeg,Cloud
082.jpeg,Infrastructure:
082.jpeg,Foundation
082.jpeg,an
082.jpeg,online
082.jpeg,non-credit
082.jpeg,course
082.jpeg,authorized
082.jpeg,by
082.jpeg,Google
082.jpeg,Cloud
082.jpeg,and
082.jpeg,offered
082.jpeg,through
082.jpeg,Coursera
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg,Verify
082.jpeg,at
082.jpeg,Coursera
082.jpeg,has
082.jpeg,confirmed
082.jpeg,the
082.jpeg,identity
082.jpeg,of
082.jpeg,this
082.jpeg,individual
082.jpeg,and
082.jpeg,their
082.jpeg,participation
082.jpeg,in
082.jpeg,the
082.jpeg,course.
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
082.jpeg, 
083.jpeg, 
083.jpeg, 
083.jpeg, 
083.jpeg,COURSE
083.jpeg,CERTIFICATE
083.jpeg,Google
083.jpeg,Jun
083.jpeg,"21,"
083.jpeg,2020
083.jpeg,Jay
083.jpeg,Rajesh
083.jpeg,Munjapara
083.jpeg,has
083.jpeg,successfully
083.jpeg,completed
083.jpeg,Crash
083.jpeg,Course
083.jpeg,on
083.jpeg,Python
083.jpeg,an
083.jpeg,online
083.jpeg,non-credit
083.jpeg,course
083.jpeg,authorized
083.jpeg,by
083.jpeg,Google
083.jpeg,and
083.jpeg,offered
083.jpeg,through
083.jpeg,Coursera
083.jpeg, 
083.jpeg, 
083.jpeg, 
083.jpeg,Verify
083.jpeg,at:
083.jpeg,https://coursera.org/verify/9LAV6ACKNM
083.jpeg,9L
083.jpeg,Coursera
083.jpeg,has
083.jpeg,confirmed
083.jpeg,the
083.jpeg,identity
083.jpeg,of
083.jpeg,this
083.jpeg,individual
083.jpeg,and
083.jpeg,their
083.jpeg,participation
083.jpeg,in
083.jpeg,the
083.jpeg,course.
083.jpeg, 
083.jpeg, 
083.jpeg, 
083.jpeg, 
083.jpeg, 
083.jpeg, 
083.jpeg, 
084.jpeg,CERTI
084.jpeg,FICATE
084.jpeg,OF
084.jpeg,PARTICIPATION
084.jpeg,Science
084.jpeg,&
084.jpeg,Machine
084.jpeg,Learning
084.jpeg,Track
084.jpeg,This
084.jpeg,Certificate
084.jpeg,is
084.jpeg,presented
084.jpeg,to
084.jpeg,Priyanshu
084.jpeg,Singh
084.jpeg,for
084.jpeg,participating
084.jpeg,in
084.jpeg,the
084.jpeg,30
084.jpeg,Days
084.jpeg,of
084.jpeg,¥
084.jpeg,_)
084.jpeg,Google
084.jpeg,Cloud
084.jpeg,program
084.jpeg,¢
084.jpeg,in
084.jpeg,2020.
084.jpeg,C
084.jpeg,-
084.jpeg,Biswajeet
084.jpeg,Mallik
084.jpeg,Program
084.jpeg,"Manager,"
084.jpeg,Google
084.jpeg,Developers
084.jpeg,India
084.jpeg,Date
084.jpeg,of
084.jpeg,Issue:
084.jpeg,13
084.jpeg,Dec
084.jpeg,2020
084.jpeg,Google
084.jpeg,Cloud
085.jpeg,   
085.jpeg,    
085.jpeg, 
085.jpeg, 
085.jpeg,ATHARVA
085.jpeg,EDUCATIONAL
085.jpeg,TRUST'S
085.jpeg,ATHARVA
085.jpeg,COLLEGE
085.jpeg,OFENGINEERING
085.jpeg,(APPROVED
085.jpeg,BY
085.jpeg,"AICTE,"
085.jpeg,RECOGNIZED
085.jpeg,BY
085.jpeg,GOVERNMENT
085.jpeg,OF
085.jpeg,MAHARASHTRA
085.jpeg,COUNCIL
085.jpeg,COLLEGE
085.jpeg,OF
085.jpeg,ENGINEERING
085.jpeg,&
085.jpeg,AFFILIATED
085.jpeg,TO
085.jpeg,UNIVERSITY
085.jpeg,OF
085.jpeg,MUMBAI
085.jpeg,-
085.jpeg,ESTD.
085.jpeg,1999
085.jpeg,-
085.jpeg,2000)
085.jpeg,(aso
085.jpeg,ia
085.jpeg,ISO
085.jpeg,21001:
085.jpeg,2018
085.jpeg,ISO
085.jpeg,14001
085.jpeg,:
085.jpeg,2015
085.jpeg,ISO
085.jpeg,9001
085.jpeg,:
085.jpeg,2015
085.jpeg,DEPARTMENT
085.jpeg,OF
085.jpeg,COMPUTER
085.jpeg,ENGINEERING
085.jpeg,CERTIFICATE
085.jpeg,OF
085.jpeg,PARTICIPATION
085.jpeg,This
085.jpeg,is
085.jpeg,to
085.jpeg,certify
085.jpeg,that
085.jpeg,De/zeen
085.jpeg,Machhifrom
085.jpeg,KJ
085.jpeg,Somaiya
085.jpeg,Institute
085.jpeg,of
085.jpeg,Technology
085.jpeg,has
085.jpeg,attended
085.jpeg,the
085.jpeg,PROJECTATHONNATIONAL
085.jpeg,LEVEL
085.jpeg,PROJECT
085.jpeg,COMPETITION
085.jpeg,"2023,"
085.jpeg,held
085.jpeg,on
085.jpeg,3rd
085.jpeg,April
085.jpeg,2023
085.jpeg,organized
085.jpeg,by
085.jpeg,Computer
085.jpeg,Engineering
085.jpeg,"Department,"
085.jpeg,Atharva
085.jpeg,College
085.jpeg,of
085.jpeg,"Engineering,Mumbai"
085.jpeg,gE
085.jpeg,Dr.
085.jpeg,Suvarna
085.jpeg,Pansambal
085.jpeg,ITO
085.jpeg,Dr.
085.jpeg,Ramesh
085.jpeg,Kulkarni
085.jpeg,"HOD,CMPN"
085.jpeg,"Principal,ACE"
085.jpeg,   
085.jpeg, 
085.jpeg,   
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg,COURSE
086.jpeg,Google
086.jpeg,Cloud
086.jpeg,CERTIFICATE
086.jpeg,07/11/2020
086.jpeg,Priyanshu
086.jpeg,Singh
086.jpeg,has
086.jpeg,successfully
086.jpeg,completed
086.jpeg,Google
086.jpeg,Cloud
086.jpeg,Platform
086.jpeg,Fundamentals:
086.jpeg,Core
086.jpeg,Infrastructure
086.jpeg,an
086.jpeg,online
086.jpeg,non-credit
086.jpeg,course
086.jpeg,authorized
086.jpeg,by
086.jpeg,Google
086.jpeg,Cloud
086.jpeg,and
086.jpeg,offered
086.jpeg,through
086.jpeg,Coursera
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg,Verify
086.jpeg,at
086.jpeg,coursera.org/verify/JAT8BSCVQs5J9
086.jpeg,Coursera
086.jpeg,has
086.jpeg,confirmed
086.jpeg,the
086.jpeg,identity
086.jpeg,of
086.jpeg,this
086.jpeg,individual
086.jpeg,and
086.jpeg,their
086.jpeg,participation
086.jpeg,in
086.jpeg,the
086.jpeg,course.
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg, 
086.jpeg, 
087.jpeg,OF
087.jpeg,"INDy,"
087.jpeg,SPICON
087.jpeg,2022
087.jpeg,"SERB,"
087.jpeg,"AICTE,"
087.jpeg,"CSIR,"
087.jpeg,IIIE
087.jpeg,Mumbai
087.jpeg,"Chapter,"
087.jpeg,Turnitin
087.jpeg,and.
087.jpeg,Apex
087.jpeg,"Subscription,"
087.jpeg,Sponsored
087.jpeg,Ss
087.jpeg, 
087.jpeg,  
087.jpeg,Sardar
087.jpeg,Patel
087.jpeg,International
087.jpeg,Conference
087.jpeg,“Industry
087.jpeg,4.0
087.jpeg,-
087.jpeg,Nascent
087.jpeg,Technologies
087.jpeg,and
087.jpeg,Sustainability
087.jpeg,for
087.jpeg,"""Make"
087.jpeg,in
087.jpeg,India’
087.jpeg,Initiative”
087.jpeg,Pax
087.jpeg,PRESENTED
087.jpeg,10
087.jpeg,:
087.jpeg,Paper
087.jpeg,Code:
087.jpeg,"5221,"
087.jpeg,Title
087.jpeg,of
087.jpeg,paper:
087.jpeg,"""An"
087.jpeg,Empirical
087.jpeg,Review
087.jpeg,on
087.jpeg,Applications
087.jpeg,for
087.jpeg,Women
087.jpeg,Safety”
087.jpeg,   
087.jpeg,Authors:
087.jpeg,1.
087.jpeg,Aditi
087.jpeg,Singh
087.jpeg,Bisht
087.jpeg,Machhi
087.jpeg,3.
087.jpeg,Muskaan
087.jpeg,Mahajan
087.jpeg,4.
087.jpeg,Kavita
087.jpeg,Bathe
087.jpeg,For
087.jpeg,presenting
087.jpeg,their
087.jpeg,“paper
087.jpeg,in.
087.jpeg,Computer
087.jpeg,Science
087.jpeg,and
087.jpeg,Engineering
087.jpeg,Track
087.jpeg,of
087.jpeg,the
087.jpeg,SPICON
087.jpeg,2022
087.jpeg,conference
087.jpeg,held
087.jpeg,on
087.jpeg,22nd
087.jpeg,-
087.jpeg,23rd
087.jpeg,December
087.jpeg,"2022,"
087.jpeg,organized
087.jpeg,by
087.jpeg,"SPCE,"
087.jpeg,Mumbai
087.jpeg,in
087.jpeg,association
087.jpeg,with
087.jpeg,"SPIT,"
087.jpeg,"Mumbai,"
087.jpeg,"Capgemini,"
087.jpeg,SAE
087.jpeg,India
087.jpeg,"WS,"
087.jpeg,"IE(I),"
087.jpeg,"IIIE,"
087.jpeg,FELA
087.jpeg,and
087.jpeg,technical
087.jpeg,collaboration
087.jpeg,with
087.jpeg,American
087.jpeg,Institute
087.jpeg,of
087.jpeg,Physics
087.jpeg,&
087.jpeg,IEEE
087.jpeg,Bombay
087.jpeg,Section
087.jpeg,ERE
087.jpeg,a
087.jpeg,NA
087.jpeg,prob
087.jpeg,Pod
087.jpeg, 
087.jpeg,Dr.
087.jpeg,Kiran
087.jpeg,Bhole
087.jpeg,Dr.
087.jpeg,Santosh
087.jpeg,Rane
087.jpeg,Dr.
087.jpeg,B.N.Chaudhari
087.jpeg,Dr.
087.jpeg,M.
087.jpeg,M.
087.jpeg,Murudi
087.jpeg,Programme
087.jpeg,"Chair,"
087.jpeg,Conference
087.jpeg,"Chair,"
087.jpeg,"Principal,"
087.jpeg,VC
087.jpeg,"Principal,"
087.jpeg,SPICON
087.jpeg,2022
087.jpeg,SPICON
087.jpeg,2022
087.jpeg,"SPIT,"
087.jpeg,Mumbai
087.jpeg,"SPCE,"
087.jpeg,Mumbai
087.jpeg,   
087.jpeg, 
087.jpeg,  
088.jpeg, 
088.jpeg, 
088.jpeg, 
088.jpeg, 
088.jpeg,Google
088.jpeg,Cloud
088.jpeg,Jan
088.jpeg,"29,"
