id,text,tag
067.jpeg,&,I-COI
067.jpeg,Industry,I-COI
067.jpeg,Institute,I-COI
067.jpeg,Interaction,I-COI
067.jpeg,Cell,I-COI
067.jpeg,(IIIC),I-COI
067.jpeg,of,B-DES
067.jpeg,"KJSIT,",I-DES
067.jpeg,Mumbai,I-DES
067.jpeg,e,O
067.jpeg,#ERROR!,O
067.jpeg,Vinay,B-NCER
067.jpeg,Sawarkar,I-NCER
067.jpeg,GEO,I-NCER
067.jpeg,Claidroid,I-NCER
067.jpeg,Technologies,I-NCER
067.jpeg,Pvt,I-NCER
067.jpeg,Ltd,I-NCER
067.jpeg,CTPL/Internship/Comp/@1,I-NCER
067.jpeg,20231579,I-NCER
067.jpeg,,O
068.jpeg,,O
068.jpeg,Google,B-COI
068.jpeg,Cloud,I-COI
068.jpeg,COURSE,B-TYP
068.jpeg,CERTIFICATE,I-TYP
068.jpeg,Jan,B-DAT
068.jpeg,"8,",I-DAT
068.jpeg,2021,I-DAT
068.jpeg,Priyanshu,B-STU
068.jpeg,Singh,I-STU
068.jpeg,has,B-DES
068.jpeg,successfully,I-DES
068.jpeg,completed,I-DES
068.jpeg,Essential,I-DES
068.jpeg,Google,I-DES
068.jpeg,Cloud,I-DES
068.jpeg,Infrastructure:,I-DES
068.jpeg,Core,I-DES
068.jpeg,Services,I-DES
068.jpeg,an,I-DES
068.jpeg,online,I-DES
068.jpeg,non-credit,I-DES
068.jpeg,course,I-DES
068.jpeg,authorized,I-DES
068.jpeg,by,I-DES
068.jpeg,Google,B-COI
068.jpeg,Cloud,I-COI
068.jpeg,and,B-DES
068.jpeg,offered,I-DES
068.jpeg,through,I-DES
068.jpeg,Coursera,B-COI
068.jpeg,,O
068.jpeg,Verify,B-DES
068.jpeg,at,I-DES
068.jpeg,Coursera,I-DES
068.jpeg,has,I-DES
068.jpeg,confirmed,I-DES
068.jpeg,the,I-DES
068.jpeg,identity,I-DES
068.jpeg,of,I-DES
068.jpeg,this,I-DES
068.jpeg,individual,I-DES
068.jpeg,and,I-DES
068.jpeg,their,I-DES
068.jpeg,participation,I-DES
068.jpeg,in,I-DES
068.jpeg,the,I-DES
068.jpeg,course.,I-DES
068.jpeg,,O
068.jpeg,,O
068.jpeg,,O
068.jpeg,,O
068.jpeg,,O
068.jpeg,,O
068.jpeg,,O
068.jpeg,,O
069.jpeg,Mastek*@,B-COI
069.jpeg,Trust.,I-COI
069.jpeg,Value.,I-COI
069.jpeg,Velocity,I-COI
069.jpeg,Sf,I-COI
069.jpeg,SEASON,I-COI
069.jpeg,8,I-COI
069.jpeg,THIS,B-DES
069.jpeg,CERTIFICATE,I-DES
069.jpeg,IS,I-DES
069.jpeg,AWARDED,I-DES
069.jpeg,TO,I-DES
069.jpeg,Arya,B-STU
069.jpeg,Parikh,I-STU
069.jpeg,FINALIST,B-TYP
069.jpeg,(Nov,B-DAT
069.jpeg,22,I-DAT
069.jpeg,-,I-DAT
069.jpeg,Apr,I-DAT
069.jpeg,23),I-DAT
069.jpeg,QL-,B-NCER
069.jpeg,Hiral,I-NCER
069.jpeg,Chandrana,I-NCER
069.jpeg,Global,I-NCER
069.jpeg,Chief,I-NCER
069.jpeg,Executive,I-NCER
069.jpeg,"Officer,",I-NCER
069.jpeg,Mastek,I-NCER
069.jpeg,LTD.,I-NCER
069.jpeg,,O
069.jpeg,,O
070.jpeg,Certificate,B-DES
070.jpeg,no:,I-DES
070.jpeg,UC-ed1f64fa-77d7-4b89-ba27-480cb6db171d,I-DES
070.jpeg,U,B-COI
070.jpeg,a,I-COI
070.jpeg,e,I-COI
070.jpeg,mM,I-COI
070.jpeg,Certificate,B-DES
070.jpeg,url:,I-DES
070.jpeg,ude.my/UC-ed1f64fa-77d7-4b89-ba27-480cb6dbi71d,I-DES
070.jpeg,Reference,I-DES
070.jpeg,Number:,I-DES
070.jpeg,4,I-DES
070.jpeg,CERTIFICATE,B-TYP
070.jpeg,OF,I-TYP
070.jpeg,COMPLETION,I-TYP
070.jpeg,Excel,B-DES
070.jpeg,Automation,I-DES
070.jpeg,Using,I-DES
070.jpeg,Python,I-DES
070.jpeg,Instructors,B-NCER
070.jpeg,Mayank,I-NCER
070.jpeg,Rasu,I-NCER
070.jpeg,Priyanshu,B-STU
070.jpeg,Singh,I-STU
070.jpeg,Date,B-DAT
070.jpeg,Sept.,I-DAT
070.jpeg,"11,",I-DAT
070.jpeg,2023,I-DAT
070.jpeg,Length,B-DES
070.jpeg,8,I-DES
070.jpeg,total,I-DES
070.jpeg,hours,I-DES
071.jpeg,Ors,B-COI
071.jpeg,SOMAIYA,I-COI
071.jpeg,|,I-COI
071.jpeg,#ERROR!,O
071.jpeg,T,B-COI
071.jpeg,The,I-COI
071.jpeg,Institution,I-COI
071.jpeg,of,I-COI
071.jpeg,s,I-COI
071.jpeg,VIDYAVIHAR,I-COI
071.jpeg,Engineering,I-COI
071.jpeg,and,I-COI
071.jpeg,Technology,I-COI
071.jpeg,“ye,I-COI
071.jpeg,iS,I-COI
071.jpeg,K,I-COI
071.jpeg,J,I-COI
071.jpeg,Somaiya,I-COI
071.jpeg,Institute,I-COI
071.jpeg,of,I-COI
071.jpeg,Technology,I-COI
071.jpeg,Participation,B-TYP
071.jpeg,Certificate,I-TYP
071.jpeg,oF,B-DES
071.jpeg,Arya,B-STU
071.jpeg,Nitish,I-STU
071.jpeg,Parikh,I-STU
071.jpeg,has,B-DES
071.jpeg,participated,I-DES
071.jpeg,in,I-DES
071.jpeg,National,I-DES
071.jpeg,Level,I-DES
071.jpeg,Poster,I-DES
071.jpeg,cum,I-DES
071.jpeg,Project,I-DES
071.jpeg,Competition,I-DES
071.jpeg,“KJSIT-IET-INTECH,I-DES
071.jpeg,2K23”,I-DES
071.jpeg,organized,I-DES
071.jpeg,by,I-DES
071.jpeg,K,B-COI
071.jpeg,J,I-COI
071.jpeg,Somaiya,I-COI
071.jpeg,Institute,I-COI
071.jpeg,of,I-COI
071.jpeg,"Technology,",I-COI
071.jpeg,"Sion,",I-COI
071.jpeg,Mumbai,I-COI
071.jpeg,in,B-DES
071.jpeg,association,I-DES
071.jpeg,with,I-DES
071.jpeg,The,I-COI
071.jpeg,Institution,I-COI
071.jpeg,of,I-COI
071.jpeg,Engineering,I-COI
071.jpeg,and,I-COI
071.jpeg,"Technology,",I-COI
071.jpeg,Mumbai,I-COI
071.jpeg,Local,I-COI
071.jpeg,Network,I-COI
071.jpeg,,O
071.jpeg,on,B-DAT
071.jpeg,March,I-DAT
071.jpeg,"25,",I-DAT
071.jpeg,2023,I-DAT
071.jpeg,pee,O
071.jpeg,Mr.,B-NCER
071.jpeg,Vikrant,I-NCER
071.jpeg,Sankhe,I-NCER
071.jpeg,Dr.,I-NCER
071.jpeg,Sunita,I-NCER
071.jpeg,Patil,I-NCER
071.jpeg,Dr.,I-NCER
071.jpeg,Suresh,I-NCER
071.jpeg,Ukarande,I-NCER
071.jpeg,"Chairman,",I-NCER
071.jpeg,IET,I-NCER
071.jpeg,Mumbai,I-NCER
071.jpeg,LN,I-NCER
071.jpeg,Vice,I-NCER
071.jpeg,"Principal,",I-NCER
071.jpeg,KJSIEIT,I-NCER
071.jpeg,"Principal,",I-NCER
071.jpeg,KJSIEIT,I-NCER
071.jpeg,,O
072.jpeg,Certificate,B-TYP
072.jpeg,of,I-TYP
072.jpeg,Participation,I-TYP
072.jpeg,This,B-DES
072.jpeg,is,I-DES
072.jpeg,to,I-DES
072.jpeg,certify,I-DES
072.jpeg,that,I-DES
072.jpeg,Priyanshu,B-STU
072.jpeg,Singh,I-STU
072.jpeg,of,B-DES
072.jpeg,team,I-DES
072.jpeg,"Code_2.0,",I-DES
072.jpeg,Chandigarh,B-COI
072.jpeg,Engineering,I-COI
072.jpeg,College,I-COI
072.jpeg,"(CEC),",I-COI
072.jpeg,Mohali,I-COI
072.jpeg,participated,B-DES
072.jpeg,in,I-DES
072.jpeg,Round,I-DES
072.jpeg,1,I-DES
072.jpeg,of,I-DES
072.jpeg,the,I-DES
072.jpeg,Engineering,B-COI
072.jpeg,Campus,I-COI
072.jpeg,"Challenge,",I-COI
072.jpeg,Flipkart,I-COI
072.jpeg,GRiD,I-COI
072.jpeg,2.0.,I-COI
072.jpeg,Ist,B-DAT
072.jpeg,July,I-DAT
072.jpeg,2020,I-DAT
072.jpeg,Date,I-DAT
072.jpeg,Kalyan,B-NCER
072.jpeg,Krishnamurthy,I-NCER
072.jpeg,CEO,I-NCER
072.jpeg,|,I-NCER
072.jpeg,Flipkart,I-NCER
072.jpeg,,O
073.jpeg,CERTIFICATE,B-TYP
073.jpeg,OF,I-TYP
073.jpeg,APPRECIATION,I-TYP
073.jpeg,This,B-DES
073.jpeg,is,I-DES
073.jpeg,to,I-DES
073.jpeg,certify,I-DES
073.jpeg,that,I-DES
073.jpeg,Vatsal,B-STU
073.jpeg,Gandhi,I-STU
073.jpeg,had,B-DES
073.jpeg,contributed,I-DES
073.jpeg,in,I-DES
073.jpeg,“Sprint”,I-DES
073.jpeg,conducted,I-DES
073.jpeg,by,I-DES
073.jpeg,Google,B-COI
073.jpeg,Developer,I-COI
073.jpeg,Student,I-COI
073.jpeg,Club,I-COI
073.jpeg,K.J.,I-COI
073.jpeg,Somaiya,I-COI
073.jpeg,Institute,I-COI
073.jpeg,of,I-COI
073.jpeg,Technology,I-COI
073.jpeg,on,I-COI
073.jpeg,21st,B-DAT
073.jpeg,January,I-DAT
073.jpeg,",",I-DAT
073.jpeg,2023,I-DAT
073.jpeg,Manasvi,B-NCER
073.jpeg,Shetty,I-NCER
073.jpeg,GDSC,I-NCER
073.jpeg,Lead,I-NCER
073.jpeg,Date,B-DAT
073.jpeg,of,I-DAT
073.jpeg,Issue:,I-DAT
073.jpeg,22nd,I-DAT
073.jpeg,January,I-DAT
073.jpeg,2023,I-DAT
073.jpeg,Google,B-COI
073.jpeg,Developer,I-COI
073.jpeg,Student,I-COI
073.jpeg,Clubs,I-COI
073.jpeg,K.J.,I-COI
073.jpeg,Somaiya,I-COI
073.jpeg,Institute,I-COI
073.jpeg,of,I-COI
073.jpeg,Technology,I-COI
073.jpeg,,O
073.jpeg,a,O
073.jpeg,pee,O
073.jpeg,yea,O
073.jpeg,ome,O
073.jpeg,,O
073.jpeg,,O
074.jpeg,a,O
074.jpeg,(ies,O
074.jpeg,(otis,O
074.jpeg,IEEE,B-COI
074.jpeg,CS,I-COI
074.jpeg,DAY,I-COI
074.jpeg,2020,I-COI
074.jpeg,"KONGU,",I-COI
074.jpeg,COLEGE,I-COI
074.jpeg,IEEE,I-COI
074.jpeg,Student,I-COI
074.jpeg,Branch-29741,I-COI
074.jpeg,,O
074.jpeg,,O
074.jpeg,,O
074.jpeg,,O
074.jpeg,,O
074.jpeg,,O
074.jpeg,,O
074.jpeg,,O
074.jpeg,,O
074.jpeg,Certificate,B-TYP
074.jpeg,of,I-TYP
074.jpeg,Participation,I-TYP
074.jpeg,4,O
074.jpeg,This,B-DES
074.jpeg,is,I-DES
074.jpeg,to,I-DES
074.jpeg,certify,I-DES
074.jpeg,that,I-DES
074.jpeg,©,I-DES
074.jpeg,Priyanshu,B-STU
074.jpeg,Singh,I-STU
074.jpeg,who,B-DES
074.jpeg,has,I-DES
074.jpeg,actively,I-DES
074.jpeg,participated,I-DES
074.jpeg,in,I-DES
074.jpeg,the,I-DES
074.jpeg,series,I-DES
074.jpeg,of,I-DES
074.jpeg,three,I-DES
074.jpeg,webinars,I-DES
074.jpeg,“FUTURE,I-DES
074.jpeg,AHEAD”,I-DES
074.jpeg,organised,I-DES
074.jpeg,by,I-DES
074.jpeg,IEEE,B-COI
074.jpeg,KEC,I-COI
074.jpeg,SB,I-COI
074.jpeg,from,B-DES
074.jpeg,May,B-DAT
074.jpeg,2020,I-DAT
074.jpeg,to,I-DAT
074.jpeg,0.16,I-DAT
074.jpeg,May,I-DAT
074.jpeg,2020,I-DAT
074.jpeg,>,O
074.jpeg,©0,B-NCER
074.jpeg,Ds,I-NCER
074.jpeg,IEEE,I-NCER
074.jpeg,PES,I-NCER
074.jpeg,Staff,I-NCER
074.jpeg,Coordinator,I-NCER
074.jpeg,IEEE,I-NCER
074.jpeg,SB,I-NCER
074.jpeg,Counselor,I-NCER
074.jpeg,Dr.,I-NCER
074.jpeg,N.,I-NCER
074.jpeg,Nithyavathy,I-NCER
074.jpeg,N,O
074.jpeg,\,O
074.jpeg,CEM,O
074.jpeg,LX,O
074.jpeg,KK,O
074.jpeg,VY,O
075.jpeg,Ginyard,B-COI
075.jpeg,International,I-COI
075.jpeg,co.,I-COI
075.jpeg,CERTIFICATE,B-TYP
075.jpeg,OF,I-TYP
075.jpeg,PARTICIPATION,I-TYP
075.jpeg,This,B-DES
075.jpeg,certificate,I-DES
075.jpeg,is,I-DES
075.jpeg,proudly,I-DES
075.jpeg,awarded,I-DES
075.jpeg,to,I-DES
075.jpeg,NWVurad,B-STU
075.jpeg,CY,I-STU
075.jpeg,laser,I-STU
075.jpeg,We,B-DES
075.jpeg,appreciate,I-DES
075.jpeg,your,I-DES
075.jpeg,tireless,I-DES
075.jpeg,"dedication,",I-DES
075.jpeg,commitment,I-DES
075.jpeg,and,I-DES
075.jpeg,high,I-DES
075.jpeg,spirits.,I-DES
075.jpeg,In,I-DES
075.jpeg,carrying,I-DES
075.jpeg,out,I-DES
075.jpeg,this,I-DES
075.jpeg,"feat,",I-DES
075.jpeg,you,I-DES
075.jpeg,have,I-DES
075.jpeg,shown,I-DES
075.jpeg,great,I-DES
075.jpeg,excellence,I-DES
075.jpeg,and,I-DES
075.jpeg,brilliance.,I-DES
075.jpeg,Itsuki,B-NCER
075.jpeg,Takahashi,I-NCER
075.jpeg,Shawn,I-NCER
075.jpeg,Garcia,I-NCER
075.jpeg,,O
076.jpeg,<>,O
076.jpeg,<>,O
076.jpeg,GDG,B-COI
076.jpeg,Cloud,I-COI
076.jpeg,India,I-COI
077.jpeg,,O
077.jpeg,I,B-COI
077.jpeg,project,I-COI
077.jpeg,Rik,I-COI
077.jpeg,©,I-COI
077.jpeg,TE,I-COI
077.jpeg,Mar,B-DAT
077.jpeg,"30,",I-DAT
077.jpeg,2023,I-DAT
077.jpeg,Devansh,B-STU
077.jpeg,Amit,I-STU
077.jpeg,Vora,I-STU
077.jpeg,has,B-DES
077.jpeg,successfully,I-DES
077.jpeg,completed,I-DES
077.jpeg,Introduction,I-DES
077.jpeg,to,I-DES
077.jpeg,Basic,I-DES
077.jpeg,Game,I-DES
077.jpeg,Development,I-DES
077.jpeg,using,I-DES
077.jpeg,Scratch,I-DES
077.jpeg,an,I-DES
077.jpeg,online,I-DES
077.jpeg,non-credit,I-DES
077.jpeg,project,I-DES
077.jpeg,authorized,I-DES
077.jpeg,by,I-DES
077.jpeg,Coursera,B-COI
077.jpeg,Project,I-COI
077.jpeg,Network,I-COI
077.jpeg,and,B-DES
077.jpeg,offered,I-DES
077.jpeg,through,I-DES
077.jpeg,Coursera,B-COI
077.jpeg,,O
077.jpeg,,O
077.jpeg,,O
077.jpeg,,O
077.jpeg,,O
077.jpeg,,O
077.jpeg,,O
077.jpeg,,O
077.jpeg,Stacey,B-NCER
077.jpeg,Shanklin-Langford,I-NCER
077.jpeg,Subject,I-NCER
077.jpeg,Matter,I-NCER
077.jpeg,Expert,I-NCER
077.jpeg,Freedom,I-NCER
077.jpeg,Learning,I-NCER
077.jpeg,Group,I-NCER
077.jpeg,Verify,B-DES
077.jpeg,at:,I-DES
077.jpeg,https://coursera.,I-DES
077.jpeg,org/verify/KZMZQEF28LKW,I-DES
077.jpeg,Coursera,I-DES
077.jpeg,has,I-DES
077.jpeg,confirmed,I-DES
077.jpeg,the,I-DES
077.jpeg,identity,I-DES
077.jpeg,of,I-DES
077.jpeg,this,I-DES
077.jpeg,individual,I-DES
077.jpeg,and,I-DES
077.jpeg,their,I-DES
077.jpeg,,O
077.jpeg,participation,B-DES
077.jpeg,in,I-DES
077.jpeg,the,I-DES
077.jpeg,project.,I-DES
077.jpeg,,O
077.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,UNIVERSITY,B-COI
078.jpeg,OF,I-COI
078.jpeg,MICHIGAN,I-COI
078.jpeg,########,B-DAT
078.jpeg,Priyanshu,B-STU
078.jpeg,Singh,I-STU
078.jpeg,has,B-DES
078.jpeg,successfully,I-DES
078.jpeg,completed,I-DES
078.jpeg,Programming,I-DES
078.jpeg,for,I-DES
078.jpeg,Everybody,I-DES
078.jpeg,(Getting,I-DES
078.jpeg,Started,I-DES
078.jpeg,with,I-DES
078.jpeg,Python),I-DES
078.jpeg,an,I-DES
078.jpeg,online,I-DES
078.jpeg,non-credit,I-DES
078.jpeg,course,I-DES
078.jpeg,authorized,I-DES
078.jpeg,by,I-DES
078.jpeg,University,B-COI
078.jpeg,of,I-COI
078.jpeg,Michigan,I-COI
078.jpeg,and,B-DES
078.jpeg,offered,I-DES
078.jpeg,through,I-DES
078.jpeg,Coursera,B-COI
078.jpeg,Charles,B-NCER
078.jpeg,Severance,I-NCER
078.jpeg,Clinical,I-NCER
078.jpeg,"Professor,",I-NCER
078.jpeg,School,I-NCER
078.jpeg,of,I-NCER
078.jpeg,Information,I-NCER
078.jpeg,University,I-NCER
078.jpeg,of,I-NCER
078.jpeg,Michigan,I-NCER
078.jpeg,COURSE,B-TYP
078.jpeg,CERTIFICATE,I-TYP
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,Verify,B-DES
078.jpeg,at,I-DES
078.jpeg,coursera.org/verify/QMH63M2BGZWQ,I-DES
078.jpeg,Coursera,I-DES
078.jpeg,has,I-DES
078.jpeg,confirmed,I-DES
078.jpeg,the,I-DES
078.jpeg,identity,I-DES
078.jpeg,of,I-DES
078.jpeg,this,I-DES
078.jpeg,individual,I-DES
078.jpeg,and,I-DES
078.jpeg,their,I-DES
078.jpeg,participation,I-DES
078.jpeg,in,I-DES
078.jpeg,the,I-DES
078.jpeg,course.,I-DES
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
078.jpeg,,O
079.jpeg,,O
079.jpeg,,O
079.jpeg,coursera,B-COI
079.jpeg,|,I-COI
079.jpeg,project,I-COI
079.jpeg,|,I-COI
079.jpeg,GATE,I-COI
079.jpeg,network,I-COI
079.jpeg,Mar,B-DAT
079.jpeg,"30,",I-DAT
079.jpeg,2023,I-DAT
079.jpeg,Devansh,B-STU
079.jpeg,Amit,I-STU
079.jpeg,Vora,I-STU
079.jpeg,has,B-DES
079.jpeg,successfully,I-DES
079.jpeg,completed,I-DES
079.jpeg,Car,I-DES
079.jpeg,Transport,I-DES
079.jpeg,App,I-DES
079.jpeg,in,I-DES
079.jpeg,Figma,I-DES
079.jpeg,an,I-DES
079.jpeg,online,I-DES
079.jpeg,non-credit,I-DES
079.jpeg,project,I-DES
079.jpeg,authorized,I-DES
079.jpeg,by,I-DES
079.jpeg,Coursera,I-DES
079.jpeg,Project,I-DES
079.jpeg,Network,I-DES
079.jpeg,and,I-DES
079.jpeg,offered,I-DES
079.jpeg,through,I-DES
079.jpeg,Coursera,B-COI
079.jpeg,,O
079.jpeg,,O
079.jpeg,Crna,B-DES
079.jpeg,Co,I-DES
079.jpeg,Emma,I-DES
079.jpeg,Moore,I-DES
079.jpeg,UI/UX,I-DES
079.jpeg,Product,I-DES
079.jpeg,Instructor,I-DES
079.jpeg,Product,I-DES
079.jpeg,Design,I-DES
079.jpeg,Verify,I-DES
079.jpeg,at:,I-DES
079.jpeg,https://coursera.,I-DES
079.jpeg,org/verify/FJ4C,I-DES
079.jpeg,NHUYLCAW,I-DES
079.jpeg,Coursera,I-DES
079.jpeg,has,I-DES
079.jpeg,confirmed,I-DES
079.jpeg,the,I-DES
079.jpeg,identity,I-DES
079.jpeg,of,I-DES
079.jpeg,this,I-DES
079.jpeg,individual,I-DES
079.jpeg,and,I-DES
079.jpeg,their,I-DES
079.jpeg,participation,I-DES
079.jpeg,in,I-DES
079.jpeg,the,I-DES
079.jpeg,project.,I-DES
079.jpeg,,O
079.jpeg,,O
079.jpeg,,O
079.jpeg,,O
079.jpeg,,O
079.jpeg,,O
079.jpeg,,O
079.jpeg,,O
079.jpeg,,O
079.jpeg,,O
080.jpeg,,O
080.jpeg,9,O
080.jpeg,Forage,B-COI
080.jpeg,Inspiring,I-COI
080.jpeg,and,I-COI
080.jpeg,empowering,I-COI
080.jpeg,future,I-COI
080.jpeg,professionals,I-COI
080.jpeg,Priyanshu,B-STU
080.jpeg,Singh,I-STU
080.jpeg,Engineering,B-DES
080.jpeg,Virtual,I-DES
080.jpeg,Program,I-DES
080.jpeg,Certificate,B-TYP
080.jpeg,of,I-TYP
080.jpeg,Completion,I-TYP
080.jpeg,January,B-DAT
080.jpeg,"23rd,",I-DAT
080.jpeg,2021,I-DAT
080.jpeg,Over,B-DES
080.jpeg,the,I-DES
080.jpeg,period,I-DES
080.jpeg,of,I-DES
080.jpeg,January,B-DAT
080.jpeg,"2021,",I-DAT
080.jpeg,Priyanshu,B-STU
080.jpeg,Singh,I-STU
080.jpeg,has,B-DES
080.jpeg,completed,I-DES
080.jpeg,practical,I-DES
080.jpeg,task,I-DES
080.jpeg,modules,I-DES
080.jpeg,in:,I-DES
080.jpeg,Crack,I-DES
080.jpeg,leaked,I-DES
080.jpeg,password,I-DES
080.jpeg,database,I-DES
080.jpeg,Ma,I-DES
080.jpeg,br.,I-DES
080.jpeg,Phil,I-DES
080.jpeg,J.,I-DES
080.jpeg,Venables,I-DES
080.jpeg,Global,I-DES
080.jpeg,Chief,I-DES
080.jpeg,Information,I-DES
080.jpeg,Security,I-DES
080.jpeg,Officer,I-DES
080.jpeg,Enrolment,I-DES
080.jpeg,Verification,I-DES
080.jpeg,Code,I-DES
080.jpeg,Xxsvw8uxc3aKEzD3x,I-DES
080.jpeg,|,I-DES
080.jpeg,User,I-DES
080.jpeg,Verification,I-DES
080.jpeg,Code,I-DES
080.jpeg,MYtySkB88A2qKkFfm,I-DES
080.jpeg,|,I-DES
080.jpeg,Issued,I-DES
080.jpeg,by,I-DES
080.jpeg,Forage,B-COI
080.jpeg,,O
080.jpeg,,O
080.jpeg,Tom,B-NCER
080.jpeg,Brunskill,I-NCER
080.jpeg,"CEO,",I-NCER
080.jpeg,Co-Founder,I-NCER
080.jpeg,of,I-NCER
080.jpeg,Forage,I-NCER
081.jpeg,,O
081.jpeg,I,B-COI
081.jpeg,project,I-COI
081.jpeg,network,I-COI
081.jpeg,Jul,B-DAT
081.jpeg,"5,",I-DAT
081.jpeg,2022,I-DAT
081.jpeg,Utkarsha,B-STU
081.jpeg,Mokashi,I-STU
081.jpeg,has,B-DES
081.jpeg,successfully,I-DES
081.jpeg,completed,I-DES
081.jpeg,Introduction,I-DES
081.jpeg,to,I-DES
081.jpeg,Basic,I-DES
081.jpeg,Game,I-DES
081.jpeg,Development,I-DES
081.jpeg,using,I-DES
081.jpeg,Scratch,I-DES
081.jpeg,an,I-DES
081.jpeg,online,I-DES
081.jpeg,non-credit,I-DES
081.jpeg,project,I-DES
081.jpeg,authorized,I-DES
081.jpeg,by,I-DES
081.jpeg,Coursera,I-DES
081.jpeg,Project,I-DES
081.jpeg,Network,I-DES
081.jpeg,and,I-DES
081.jpeg,offered,I-DES
081.jpeg,through,I-DES
081.jpeg,Coursera,B-COI
081.jpeg,,O
081.jpeg,,O
081.jpeg,,O
081.jpeg,,O
081.jpeg,,O
081.jpeg,,O
081.jpeg,,O
081.jpeg,,O
081.jpeg,Stacey,B-DES
081.jpeg,Shanklin-Langford,I-DES
081.jpeg,Subject,I-DES
081.jpeg,Matter,I-DES
081.jpeg,Expert,I-DES
081.jpeg,Freedom,I-DES
081.jpeg,Learning,I-DES
081.jpeg,Group,I-DES
081.jpeg,Verify,I-DES
081.jpeg,at:,I-DES
081.jpeg,https://coursera.org/verify/ETT7JWF47B5H,I-DES
081.jpeg,Coursera,I-DES
081.jpeg,has,I-DES
081.jpeg,confirmed,I-DES
081.jpeg,the,I-DES
081.jpeg,identity,I-DES
081.jpeg,of,I-DES
081.jpeg,this,I-DES
081.jpeg,individual,I-DES
081.jpeg,and,I-DES
081.jpeg,their,I-DES
081.jpeg,participation,I-DES
081.jpeg,in,I-DES
081.jpeg,the,I-DES
081.jpeg,project.,I-DES
081.jpeg,,O
081.jpeg,,O
081.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,COURSE,B-TYP
082.jpeg,CERTIFICATE,I-TYP
082.jpeg,Google,B-COI
082.jpeg,Cloud,I-COI
082.jpeg,Dec,B-DAT
082.jpeg,"31,",I-DAT
082.jpeg,2020,I-DAT
082.jpeg,Priyanshu,B-STU
082.jpeg,Singh,I-STU
082.jpeg,has,B-DES
082.jpeg,successfully,I-DES
082.jpeg,completed,I-DES
082.jpeg,Essential,I-DES
082.jpeg,Google,I-DES
082.jpeg,Cloud,I-DES
082.jpeg,Infrastructure:,I-DES
082.jpeg,Foundation,I-DES
082.jpeg,an,I-DES
082.jpeg,online,I-DES
082.jpeg,non-credit,I-DES
082.jpeg,course,I-DES
082.jpeg,authorized,I-DES
082.jpeg,by,I-DES
082.jpeg,Google,B-COI
082.jpeg,Cloud,I-COI
082.jpeg,and,B-DES
082.jpeg,offered,I-DES
082.jpeg,through,I-DES
082.jpeg,Coursera,B-COI
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,Verify,B-DES
082.jpeg,at,I-DES
082.jpeg,Coursera,I-DES
082.jpeg,has,I-DES
082.jpeg,confirmed,I-DES
082.jpeg,the,I-DES
082.jpeg,identity,I-DES
082.jpeg,of,I-DES
082.jpeg,this,I-DES
082.jpeg,individual,I-DES
082.jpeg,and,I-DES
082.jpeg,their,I-DES
082.jpeg,participation,I-DES
082.jpeg,in,I-DES
082.jpeg,the,I-DES
082.jpeg,course.,I-DES
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
082.jpeg,,O
083.jpeg,,O
083.jpeg,,O
083.jpeg,,O
083.jpeg,COURSE,B-TYP
083.jpeg,CERTIFICATE,B-TYP
083.jpeg,Google,B-COI
083.jpeg,Jun,B-DAT
083.jpeg,"21,",I-DAT
083.jpeg,2020,I-DAT
083.jpeg,Jay,B-STU
083.jpeg,Rajesh,I-STU
083.jpeg,Munjapara,I-STU
083.jpeg,has,B-DES
083.jpeg,successfully,I-DES
083.jpeg,completed,I-DES
083.jpeg,Crash,I-DES
083.jpeg,Course,I-DES
083.jpeg,on,I-DES
083.jpeg,Python,I-DES
083.jpeg,an,I-DES
083.jpeg,online,I-DES
083.jpeg,non-credit,I-DES
083.jpeg,course,I-DES
083.jpeg,authorized,I-DES
083.jpeg,by,I-DES
083.jpeg,Google,B-COI
083.jpeg,and,B-DES
083.jpeg,offered,I-DES
083.jpeg,through,I-DES
083.jpeg,Coursera,B-COI
083.jpeg,,O
083.jpeg,,O
083.jpeg,,O
083.jpeg,Verify,B-DES
083.jpeg,at:,I-DES
083.jpeg,https://coursera.org/verify/9LAV6ACKNM,I-DES
083.jpeg,9L,I-DES
083.jpeg,Coursera,B-COI
083.jpeg,has,B-DES
083.jpeg,confirmed,I-DES
